ID,TextID,Name,Icon,Rarity,Steps,RewardBundle,RewardCatalog,RewardItem,RewardUnlock,Group,TrophyMultiplier,,,,,,,,,,,,,,,
3065,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_FLARE_GUN,QUEST_NAME_DAMAGE_WITH_ITEM,FLARE_GUN_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_FLARE_GUN,,catalog_quest_r2,,,DAMAGE_WITH_FLARE_GUN,3,,,,,,,,,,,,,,,
3066,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_GRENADE,QUEST_NAME_DAMAGE_WITH_ITEM,GRENADE_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_GRENADE,,catalog_quest_r2,,,DAMAGE_WITH_GRENADE,3,,,,,,,,,,,,,,,
3067,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_MINE,QUEST_NAME_DAMAGE_WITH_ITEM,MINE_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_MINE,,catalog_quest_r2,,,DAMAGE_WITH_MINE,3,,,,,,,,,,,,,,,
3068,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_MISSILE,QUEST_NAME_DAMAGE_WITH_ITEM,MISSILE_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_MISSILE,,catalog_quest_r2,,,DAMAGE_WITH_MISSILE,3,,,,,,,,,,,,,,,
3069,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_BIG_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_BIG_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_BIG_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_BIG_MORTAR,3,,,,,,,,,,,,,,,
3070,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_LARGE_AREA_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_LARGE_AREA_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_LARGE_AREA_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_LARGE_AREA_MORTAR,3,,,,,,,,,,,,,,,
3071,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_LONG_RANGE_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_LONG_RANGE_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_LONG_RANGE_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_LONG_RANGE_MORTAR,3,,,,,,,,,,,,,,,
3072,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_STANDARD_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_STANDARD_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_MORTAR,3,,,,,,,,,,,,,,,
3073,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_NAPALM,QUEST_NAME_DAMAGE_WITH_ITEM,NAPALM_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_NAPALM,,catalog_quest_r2,,,DAMAGE_WITH_NAPALM,3,,,,,,,,,,,,,,,
3074,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_FAST_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_FAST_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_FAST_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_FAST_TORPEDO,3,,,,,,,,,,,,,,,
3075,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_BIG_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_BIG_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_BIG_TORPEDO,3,,,,,,,,,,,,,,,
3076,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_TRIPLE_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_TRIPLE_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_TRIPLE_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_TRIPLE_TORPEDO,3,,,,,,,,,,,,,,,
3077,MEDIUM_DAILY_DAMAGE_HIGH_WITH_BLAST_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_BLAST_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_BLAST_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_BLAST_CANNON,3,,,,,,,,,,,,,,,
3078,MEDIUM_DAILY_DAMAGE_HIGH_WITH_STANDARD_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_STANDARD_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_CANNON,3,,,,,,,,,,,,,,,
3079,MEDIUM_DAILY_DAMAGE_HIGH_WITH_SNIPER_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_SNIPER_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_SNIPER_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_SNIPER_CANNON,3,,,,,,,,,,,,,,,
3080,MEDIUM_DAILY_DAMAGE_HIGH_WITH_STANDARD_CARRONADE,QUEST_NAME_DAMAGE_WITH_ITEM,CARRONADE_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_STANDARD_CARRONADE,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_CARRONADE,3,,,,,,,,,,,,,,,
3081,MEDIUM_DAILY_DAMAGE_HIGH_WITH_FIRE_BOMB,QUEST_NAME_DAMAGE_WITH_ITEM,FIRE_BOMB_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_FIRE_BOMB,,catalog_quest_r2,,,DAMAGE_WITH_FIRE_BOMB,3,,,,,,,,,,,,,,,
3082,MEDIUM_DAILY_DAMAGE_HIGH_WITH_FLARE_GUN,QUEST_NAME_DAMAGE_WITH_ITEM,FLARE_GUN_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_FLARE_GUN,,catalog_quest_r2,,,DAMAGE_WITH_FLARE_GUN,3,,,,,,,,,,,,,,,
3083,MEDIUM_DAILY_DAMAGE_HIGH_WITH_GRENADE,QUEST_NAME_DAMAGE_WITH_ITEM,GRENADE_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_GRENADE,,catalog_quest_r2,,,DAMAGE_WITH_GRENADE,3,,,,,,,,,,,,,,,
3084,MEDIUM_DAILY_DAMAGE_HIGH_WITH_MINE,QUEST_NAME_DAMAGE_WITH_ITEM,MINE_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_MINE,,catalog_quest_r2,,,DAMAGE_WITH_MINE,3,,,,,,,,,,,,,,,
3085,MEDIUM_DAILY_DAMAGE_HIGH_WITH_MISSILE,QUEST_NAME_DAMAGE_WITH_ITEM,MISSILE_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_MISSILE,,catalog_quest_r2,,,DAMAGE_WITH_MISSILE,3,,,,,,,,,,,,,,,
3086,MEDIUM_DAILY_DAMAGE_HIGH_WITH_BIG_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_BIG_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_BIG_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_BIG_MORTAR,3,,,,,,,,,,,,,,,
3087,MEDIUM_DAILY_DAMAGE_HIGH_WITH_LARGE_AREA_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_LARGE_AREA_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_LARGE_AREA_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_LARGE_AREA_MORTAR,3,,,,,,,,,,,,,,,
3088,MEDIUM_DAILY_DAMAGE_HIGH_WITH_LONG_RANGE_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_LONG_RANGE_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_LONG_RANGE_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_LONG_RANGE_MORTAR,3,,,,,,,,,,,,,,,
3089,MEDIUM_DAILY_DAMAGE_HIGH_WITH_STANDARD_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_STANDARD_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_MORTAR,3,,,,,,,,,,,,,,,
3090,MEDIUM_DAILY_DAMAGE_HIGH_WITH_NAPALM,QUEST_NAME_DAMAGE_WITH_ITEM,NAPALM_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_NAPALM,,catalog_quest_r2,,,DAMAGE_WITH_NAPALM,3,,,,,,,,,,,,,,,
3091,MEDIUM_DAILY_DAMAGE_HIGH_WITH_RAILGUN,QUEST_NAME_DAMAGE_WITH_ITEM,RAILGUN_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_RAILGUN,,catalog_quest_r2,,,DAMAGE_WITH_RAILGUN,3,,,,,,,,,,,,,,,
3092,MEDIUM_DAILY_DAMAGE_HIGH_WITH_FAST_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_FAST_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_FAST_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_FAST_TORPEDO,3,,,,,,,,,,,,,,,
3093,MEDIUM_DAILY_DAMAGE_HIGH_WITH_BIG_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_BIG_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_BIG_TORPEDO,3,,,,,,,,,,,,,,,
3094,MEDIUM_DAILY_DAMAGE_HIGH_WITH_TRIPLE_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_TRIPLE_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_TRIPLE_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_TRIPLE_TORPEDO,3,,,,,,,,,,,,,,,
3095,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_BLAST_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_BLAST_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_BLAST_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_BLAST_CANNON,3,,,,,,,,,,,,,,,
3096,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_STANDARD_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_STANDARD_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_CANNON,3,,,,,,,,,,,,,,,
3097,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_SNIPER_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_SNIPER_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_SNIPER_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_SNIPER_CANNON,3,,,,,,,,,,,,,,,
3098,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_STANDARD_CARRONADE,QUEST_NAME_DAMAGE_WITH_ITEM,CARRONADE_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_STANDARD_CARRONADE,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_CARRONADE,3,,,,,,,,,,,,,,,
3099,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_FIRE_BOMB,QUEST_NAME_DAMAGE_WITH_ITEM,FIRE_BOMB_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_FIRE_BOMB,,catalog_quest_r2,,,DAMAGE_WITH_FIRE_BOMB,3,,,,,,,,,,,,,,,
3100,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_FLARE_GUN,QUEST_NAME_DAMAGE_WITH_ITEM,FLARE_GUN_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_FLARE_GUN,,catalog_quest_r2,,,DAMAGE_WITH_FLARE_GUN,3,,,,,,,,,,,,,,,
3101,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_GRENADE,QUEST_NAME_DAMAGE_WITH_ITEM,GRENADE_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_GRENADE,,catalog_quest_r2,,,DAMAGE_WITH_GRENADE,3,,,,,,,,,,,,,,,
3102,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_MINE,QUEST_NAME_DAMAGE_WITH_ITEM,MINE_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_MINE,,catalog_quest_r2,,,DAMAGE_WITH_MINE,3,,,,,,,,,,,,,,,
3103,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_MISSILE,QUEST_NAME_DAMAGE_WITH_ITEM,MISSILE_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_MISSILE,,catalog_quest_r2,,,DAMAGE_WITH_MISSILE,3,,,,,,,,,,,,,,,
3104,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_BIG_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_BIG_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_BIG_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_BIG_MORTAR,3,,,,,,,,,,,,,,,
3105,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_LARGE_AREA_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_LARGE_AREA_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_LARGE_AREA_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_LARGE_AREA_MORTAR,3,,,,,,,,,,,,,,,
3106,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_LONG_RANGE_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_LONG_RANGE_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_LONG_RANGE_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_LONG_RANGE_MORTAR,3,,,,,,,,,,,,,,,
3107,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_STANDARD_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_STANDARD_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_STANDARD_MORTAR,3,,,,,,,,,,,,,,,
3108,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_NAPALM,QUEST_NAME_DAMAGE_WITH_ITEM,NAPALM_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_NAPALM,,catalog_quest_r2,,,DAMAGE_WITH_NAPALM,3,,,,,,,,,,,,,,,
3109,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_RAILGUN,QUEST_NAME_DAMAGE_WITH_ITEM,RAILGUN_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_RAILGUN,,catalog_quest_r2,,,DAMAGE_WITH_RAILGUN,3,,,,,,,,,,,,,,,
3110,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_FAST_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_FAST_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_FAST_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_FAST_TORPEDO,3,,,,,,,,,,,,,,,
3111,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_BIG_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_BIG_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_BIG_TORPEDO,3,,,,,,,,,,,,,,,
3112,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_TRIPLE_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_TRIPLE_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_TRIPLE_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_TRIPLE_TORPEDO,3,,,,,,,,,,,,,,,
3113,MEDIUM_DAILY_HEAL_3500,QUEST_NAME_HEAL,quests/quest_heal,1,MEDIUM_STEP_HEAL_3500,,catalog_quest_r1,,,QUEST_NAME_HEAL,1,,,,,,,,,,,,,,,
3114,MEDIUM_DAILY_HEAL_5000,QUEST_NAME_HEAL,quests/quest_heal,1,MEDIUM_STEP_HEAL_5000,,catalog_quest_r1,,,QUEST_NAME_HEAL,1,,,,,,,,,,,,,,,
3115,MEDIUM_DAILY_HEAL_6500,QUEST_NAME_HEAL,quests/quest_heal,1,MEDIUM_STEP_HEAL_6500,,catalog_quest_r1,,,QUEST_NAME_HEAL,1,,,,,,,,,,,,,,,
3116,MEDIUM_DAILY_HEAL_9000,QUEST_NAME_HEAL,quests/quest_heal,1,MEDIUM_STEP_HEAL_9000,,catalog_quest_r1,,,QUEST_NAME_HEAL,1,,,,,,,,,,,,,,,
3117,MEDIUM_DAILY_HEAL_11000,QUEST_NAME_HEAL,quests/quest_heal,1,MEDIUM_STEP_HEAL_11000,,catalog_quest_r1,,,QUEST_NAME_HEAL,1,,,,,,,,,,,,,,,
3118,MEDIUM_DAILY_DAMAGE_LOW_WITH_FIRE_BOMB,QUEST_NAME_DAMAGE_WITH_ITEM,FIRE_BOMB_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_FIRE_BOMB,,catalog_quest_r2,,,DAMAGE_WITH_FIRE_BOMB,3,,,,,,,,,,,,,,,
3119,MEDIUM_DAILY_DAMAGE_LOW_WITH_FLARE_GUN,QUEST_NAME_DAMAGE_WITH_ITEM,FLARE_GUN_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_FLARE_GUN,,catalog_quest_r2,,,DAMAGE_WITH_FLARE_GUN,3,,,,,,,,,,,,,,,
3120,MEDIUM_DAILY_DAMAGE_LOW_WITH_MINE,QUEST_NAME_DAMAGE_WITH_ITEM,MINE_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_MINE,,catalog_quest_r2,,,DAMAGE_WITH_MINE,3,,,,,,,,,,,,,,,
3121,MEDIUM_DAILY_DAMAGE_LOW_WITH_MISSILE,QUEST_NAME_DAMAGE_WITH_ITEM,MISSILE_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_MISSILE,,catalog_quest_r2,,,DAMAGE_WITH_MISSILE,3,,,,,,,,,,,,,,,
3122,MEDIUM_DAILY_DAMAGE_LOW_WITH_BIG_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_BIG_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_BIG_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_BIG_MORTAR,3,,,,,,,,,,,,,,,
3123,MEDIUM_DAILY_DAMAGE_LOW_WITH_LARGE_AREA_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_LARGE_AREA_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_LARGE_AREA_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_LARGE_AREA_MORTAR,3,,,,,,,,,,,,,,,
3124,MEDIUM_DAILY_DAMAGE_LOW_WITH_LONG_RANGE_MORTAR,QUEST_NAME_DAMAGE_WITH_ITEM,MORTAR_LONG_RANGE_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_LONG_RANGE_MORTAR,,catalog_quest_r2,,,DAMAGE_WITH_LONG_RANGE_MORTAR,3,,,,,,,,,,,,,,,
3125,MEDIUM_DAILY_DAMAGE_LOW_WITH_NAPALM,QUEST_NAME_DAMAGE_WITH_ITEM,NAPALM_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_NAPALM,,catalog_quest_r2,,,DAMAGE_WITH_NAPALM,3,,,,,,,,,,,,,,,
3126,MEDIUM_DAILY_DAMAGE_LOW_WITH_RAILGUN,QUEST_NAME_DAMAGE_WITH_ITEM,RAILGUN_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_RAILGUN,,catalog_quest_r2,,,DAMAGE_WITH_RAILGUN,3,,,,,,,,,,,,,,,
3127,MEDIUM_DAILY_DAMAGE_LOW_WITH_FAST_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_FAST_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_FAST_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_FAST_TORPEDO,3,,,,,,,,,,,,,,,
3128,MEDIUM_DAILY_DAMAGE_LOW_WITH_TRIPLE_TORPEDO,QUEST_NAME_DAMAGE_WITH_ITEM,TORPEDO_TRIPLE_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_TRIPLE_TORPEDO,,catalog_quest_r2,,,DAMAGE_WITH_TRIPLE_TORPEDO,3,,,,,,,,,,,,,,,
3129,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_RAILGUN,QUEST_NAME_DAMAGE_WITH_ITEM,RAILGUN_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_RAILGUN,,catalog_quest_r2,,,DAMAGE_WITH_RAILGUN,3,,,,,,,,,,,,,,,
3130,MEDIUM_DAILY_DAMAGE_LOW_WITH_XPLO_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_EXPLOSION_R2_E1,2,MEDIUM_STEP_DAMAGE_LOW_WITH_XPLO_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_XPLO_CANNON,3,,,,,,,,,,,,,,,
3131,MEDIUM_DAILY_DAMAGE_MEDIUM_WITH_XPLO_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_EXPLOSION_R2_E1,2,MEDIUM_STEP_DAMAGE_MEDIUM_WITH_XPLO_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_XPLO_CANNON,3,,,,,,,,,,,,,,,
3132,MEDIUM_DAILY_DAMAGE_HIGH_WITH_XPLO_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_EXPLOSION_R2_E1,2,MEDIUM_STEP_DAMAGE_HIGH_WITH_XPLO_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_XPLO_CANNON,3,,,,,,,,,,,,,,,
3133,MEDIUM_DAILY_DAMAGE_VERY_HIGH_WITH_XPLO_CANNON,QUEST_NAME_DAMAGE_WITH_ITEM,CANNON_EXPLOSION_R2_E1,2,MEDIUM_STEP_DAMAGE_VERY_HIGH_WITH_XPLO_CANNON,,catalog_quest_r2,,,DAMAGE_WITH_XPLO_CANNON,3,,,,,,,,,,,,,,,
3134,MEDIUM_DAILY_KILL_3_WITH_BLAST_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_BLAST_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_BLAST_CANNON,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3135,MEDIUM_DAILY_KILL_3_WITH_STANDARD_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_STANDARD_CANNON,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3136,MEDIUM_DAILY_KILL_3_WITH_SNIPER_CANNON,QUEST_NAME_WEAPON_KILL,CANNON_SNIPER_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_SNIPER_CANNON,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3137,MEDIUM_DAILY_KILL_3_WITH_STANDARD_CARRONADE,QUEST_NAME_WEAPON_KILL,CARRONADE_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_STANDARD_CARRONADE,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3138,MEDIUM_DAILY_KILL_3_WITH_FIRE_BOMB,QUEST_NAME_WEAPON_KILL,FIRE_BOMB_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_FIRE_BOMB,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3139,MEDIUM_DAILY_KILL_3_WITH_FLARE_GUN,QUEST_NAME_WEAPON_KILL,FLARE_GUN_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_FLARE_GUN,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3140,MEDIUM_DAILY_KILL_3_WITH_GRENADE,QUEST_NAME_WEAPON_KILL,GRENADE_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_GRENADE,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3141,MEDIUM_DAILY_KILL_3_WITH_MINE,QUEST_NAME_WEAPON_KILL,MINE_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_MINE,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3142,MEDIUM_DAILY_KILL_3_WITH_MISSILE,QUEST_NAME_WEAPON_KILL,MISSILE_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_MISSILE,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3143,MEDIUM_DAILY_KILL_3_WITH_BIG_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_BIG_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_BIG_MORTAR,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3144,MEDIUM_DAILY_KILL_3_WITH_LARGE_AREA_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_LARGE_AREA_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_LARGE_AREA_MORTAR,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3145,MEDIUM_DAILY_KILL_3_WITH_LONG_RANGE_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_LONG_RANGE_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_LONG_RANGE_MORTAR,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3146,MEDIUM_DAILY_KILL_3_WITH_STANDARD_MORTAR,QUEST_NAME_WEAPON_KILL,MORTAR_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_STANDARD_MORTAR,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
3147,MEDIUM_DAILY_KILL_3_WITH_NAPALM,QUEST_NAME_WEAPON_KILL,NAPALM_R3_E1,3,MEDIUM_STEP_KILL_3_WITH_NAPALM,,catalog_quest_r3,,,QUEST_NAME_WEAPON_KILL,9,,,,,,,,,,,,,,,
