ID,BundleID,Items,Resource1,Amount1,Resource2,Amount2,Resource3,Amount3,InventorySlots,ResourceDistribution,DistributionRange,TalentBonuses,CaptainLevelMultiplier,SubscriptionDays,PremiumDays,FreePremiumDays,XPBonusHours,HC,SC_ITEM,SC_CREW,VICTORY_TOKEN,SEASON_POINT,SC_GUILD,SC_UPGRADE_R1,SC_UPGRADE_R2,SC_UPGRADE_R3,SC_UPGRADE_R4,SC_UPGRADE_R5,SC_EVOLVE_R1,SC_EVOLVE_R2,SC_EVOLVE_R3,SC_EVOLVE_R4,SC_EVOLVE_R5,SC_EVENT_TICKET,SC_BATTLE_COIN
8001,Calendar_ResourceBox_Apprentice_Low_resources,,HC,10,SC_ITEM,15000,SC_CREW,7500,,NONE,,0,0,,,,,10,15000,7500,,,,,,,,,,,,,,,
8002,Calendar_ResourceBox_Apprentice_Medium_resources,,HC,15,SC_ITEM,22500,SC_CREW,11250,,NONE,,0,0,,,,,15,22500,11250,,,,,,,,,,,,,,,
8003,Calendar_ResourceBox_Apprentice_High_resources,,HC,20,SC_ITEM,30000,SC_CREW,15000,,NONE,,0,0,,,,,20,30000,15000,,,,,,,,,,,,,,,
8004,Calendar_ResourceBox_Journeyman_Low_resources,,HC,13,SC_ITEM,19000,SC_CREW,9500,,NONE,,0,0,,,,,13,19000,9500,,,,,,,,,,,,,,,
8005,Calendar_ResourceBox_Journeyman_Medium_resources,,HC,24,SC_ITEM,29500,SC_CREW,14750,,NONE,,0,0,,,,,24,29500,14750,,,,,,,,,,,,,,,
8006,Calendar_ResourceBox_Journeyman_High_resources,,HC,53,SC_ITEM,60000,SC_CREW,30000,,NONE,,0,0,,,,,53,60000,30000,,,,,,,,,,,,,,,
8007,Calendar_ResourceBox_Expert_Low_resources,,HC,15,SC_ITEM,22500,SC_CREW,11250,,NONE,,0,0,,,,,15,22500,11250,,,,,,,,,,,,,,,
8008,Calendar_ResourceBox_Expert_Medium_resources,,HC,33,SC_ITEM,36500,SC_CREW,18250,,NONE,,0,0,,,,,33,36500,18250,,,,,,,,,,,,,,,
8009,Calendar_ResourceBox_Expert_High_resources,,HC,85,SC_ITEM,90000,SC_CREW,45000,,NONE,,0,0,,,,,85,90000,45000,,,,,,,,,,,,,,,
8010,Calendar_ResourceBox_Master_Low_resources,,HC,18,SC_ITEM,26500,SC_CREW,13250,,NONE,,0,0,,,,,18,26500,13250,,,,,,,,,,,,,,,
8011,Calendar_ResourceBox_Master_Medium_resources,,HC,41,SC_ITEM,43000,SC_CREW,21500,,NONE,,0,0,,,,,41,43000,21500,,,,,,,,,,,,,,,
8012,Calendar_ResourceBox_Master_High_resources,,HC,118,SC_ITEM,120000,SC_CREW,60000,,NONE,,0,0,,,,,118,120000,60000,,,,,,,,,,,,,,,
8013,Calendar_ResourceBox_Legend_Low_resources,,HC,20,SC_ITEM,30000,SC_CREW,15000,,NONE,,0,0,,,,,20,30000,15000,,,,,,,,,,,,,,,
8014,Calendar_ResourceBox_Legend_Medium_resources,,HC,50,SC_ITEM,50000,SC_CREW,25000,,NONE,,0,0,,,,,50,50000,25000,,,,,,,,,,,,,,,
8015,Calendar_ResourceBox_Legend_High_resources,,HC,150,SC_ITEM,150000,SC_CREW,75000,,NONE,,0,0,,,,,150,150000,75000,,,,,,,,,,,,,,,
8016,X_MAS_BUNDLE,HOLIDAY_2016_R4_E1,HC,150,,,,,,NONE,,0,0,,,,,150,,,,,,,,,,,,,,,,,
8017,X_MAS_BUNDLE_2017,HOLIDAY_2017_R4_E1;PREMIUM_PEARL_BOX,HC,500,,,,,,NONE,,0,0,,,,,500,,,,,,,,,,,,,,,,,
9000,SHOPBUNDLE_UPGRADE_STACK_SMALL_R1,,SC_UPGRADE_R1,100,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,
9001,SHOPBUNDLE_UPGRADE_STACK_SMALL_R2,,SC_UPGRADE_R2,50,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,
9002,SHOPBUNDLE_UPGRADE_STACK_SMALL_R3,,SC_UPGRADE_R3,20,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,
9003,SHOPBUNDLE_UPGRADE_STACK_SMALL_R4,,SC_UPGRADE_R4,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,
9004,SHOPBUNDLE_UPGRADE_STACK_MEDIUM_R1,,SC_UPGRADE_R1,500,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,
9005,SHOPBUNDLE_UPGRADE_STACK_MEDIUM_R2,,SC_UPGRADE_R2,100,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
9006,SHOPBUNDLE_UPGRADE_STACK_MEDIUM_R3,,SC_UPGRADE_R3,60,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,
9007,SHOPBUNDLE_UPGRADE_STACK_MEDIUM_R4,,SC_UPGRADE_R4,10,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
9008,SHOPBUNDLE_UPGRADE_STACK_LARGE_R1,,SC_UPGRADE_R1,1000,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,
9009,SHOPBUNDLE_UPGRADE_STACK_LARGE_R2,,SC_UPGRADE_R2,350,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,
9010,SHOPBUNDLE_UPGRADE_STACK_LARGE_R3,,SC_UPGRADE_R3,200,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,
9011,SHOPBUNDLE_UPGRADE_STACK_LARGE_R4,,SC_UPGRADE_R4,25,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,
9012,SHOPBUNDLE_UPGRADE_STACK_EXTRALARGE_R1,,SC_UPGRADE_R1,2500,,,,,,,,,,,,,,,,,,,,2500,,,,,,,,,,,
9013,SHOPBUNDLE_UPGRADE_STACK_EXTRALARGE_R2,,SC_UPGRADE_R2,1000,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,
9014,SHOPBUNDLE_UPGRADE_STACK_EXTRALARGE_R3,,SC_UPGRADE_R3,400,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
9015,SHOPBUNDLE_UPGRADE_STACK_EXTRALARGE_R4,,SC_UPGRADE_R4,50,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,
9016,DESTRUCTION_EVO_R1_1,,SC_EVOLVE_R1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
9017,DESTRUCTION_EVO_R1_5,,SC_EVOLVE_R1,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
9018,DESTRUCTION_EVO_R1_10,,SC_EVOLVE_R1,10,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,
9019,DESTRUCTION_EVO_R1_15,,SC_EVOLVE_R1,15,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,
9020,DESTRUCTION_EVO_R1_20,,SC_EVOLVE_R1,20,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,
9021,DESTRUCTION_EVO_R2_1,,SC_EVOLVE_R2,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
9022,DESTRUCTION_EVO_R2_5,,SC_EVOLVE_R2,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
9023,DESTRUCTION_EVO_R2_10,,SC_EVOLVE_R2,10,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
9024,DESTRUCTION_EVO_R2_15,,SC_EVOLVE_R2,15,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,
9025,DESTRUCTION_EVO_R2_20,,SC_EVOLVE_R2,20,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,
9026,DESTRUCTION_EVO_R3_1,,SC_EVOLVE_R3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
9027,DESTRUCTION_EVO_R3_5,,SC_EVOLVE_R3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
9028,DESTRUCTION_EVO_R3_10,,SC_EVOLVE_R3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,
9029,DESTRUCTION_EVO_R3_15,,SC_EVOLVE_R3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,
9030,DESTRUCTION_EVO_R3_20,,SC_EVOLVE_R3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,
9031,DESTRUCTION_EVO_R4_1,,SC_EVOLVE_R4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
9032,DESTRUCTION_EVO_R4_5,,SC_EVOLVE_R4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
9033,DESTRUCTION_EVO_R4_10,,SC_EVOLVE_R4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
9034,DESTRUCTION_EVO_R4_15,,SC_EVOLVE_R4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
9035,DESTRUCTION_EVO_R4_20,,SC_EVOLVE_R4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
9036,DESTRUCTION_EVO_R5_1,,SC_EVOLVE_R5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9037,DESTRUCTION_EVO_R5_5,,SC_EVOLVE_R5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
9038,DESTRUCTION_EVO_R5_10,,SC_EVOLVE_R5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
9039,DESTRUCTION_EVO_R5_15,,SC_EVOLVE_R5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
9040,DESTRUCTION_EVO_R5_20,,SC_EVOLVE_R5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,
9041,PREMIUM_BOX_PARTS_R1_STACK_A,,SC_UPGRADE_R1,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
9042,PREMIUM_BOX_PARTS_R2_STACK_A,,SC_UPGRADE_R2,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
9043,PREMIUM_BOX_PARTS_R3_STACK_A,,SC_UPGRADE_R3,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
9044,PREMIUM_BOX_PARTS_R4_STACK_A,,SC_UPGRADE_R4,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
9045,PREMIUM_BOX_PARTS_R3_STACK_B,,SC_UPGRADE_R3,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
9046,PREMIUM_BOX_PARTS_R4_STACK_B,,SC_UPGRADE_R4,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
9047,PREMIUM_BOX_EVO_R2_STACK,,SC_EVOLVE_R2,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
9048,PREMIUM_BOX_EVO_R3_STACK,,SC_EVOLVE_R3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
9049,PREMIUM_BOX_EVO_R4_STACK,,SC_EVOLVE_R4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
9050,PREMIUM_X10_BOX_ITEM_PIECE_CANNON_R5,ITEM_PIECE_CANNON_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,PREMIUM_X10_BOX_ITEM_PIECE_CANNON_BLAST_R5,ITEM_PIECE_CANNON_BLAST_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,PREMIUM_X10_BOX_ITEM_PIECE_CANNON_SNIPER_R5,ITEM_PIECE_CANNON_SNIPER_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,PREMIUM_X10_BOX_ITEM_PIECE_CARRONADE_R5,ITEM_PIECE_CARRONADE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9054,PREMIUM_X10_BOX_ITEM_PIECE_SPEED_PASSIVE_R5,ITEM_PIECE_SPEED_PASSIVE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9055,PREMIUM_X10_BOX_ITEM_PIECE_TORPEDO_R5,ITEM_PIECE_TORPEDO_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9056,PREMIUM_X10_BOX_ITEM_PIECE_TORPEDO_FAST_R5,ITEM_PIECE_TORPEDO_FAST_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,PREMIUM_X10_BOX_ITEM_PIECE_MORTAR_R5,ITEM_PIECE_MORTAR_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9058,PREMIUM_X10_BOX_ITEM_PIECE_MORTAR_LONG_RANGE_R5,ITEM_PIECE_MORTAR_LONG_RANGE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9059,PREMIUM_X10_BOX_ITEM_PIECE_MORTAR_LARGE_AREA_R5,ITEM_PIECE_MORTAR_LARGE_AREA_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,PREMIUM_X10_BOX_ITEM_PIECE_GRENADE_R5,ITEM_PIECE_GRENADE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,PREMIUM_X10_BOX_ITEM_PIECE_SHIELD_R5,ITEM_PIECE_SHIELD_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,PREMIUM_X10_BOX_ITEM_PIECE_GEAR_LUBE_R5,ITEM_PIECE_GEAR_LUBE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9063,PREMIUM_X10_BOX_ITEM_PIECE_RUDDER_PASSIVE_R5,ITEM_PIECE_RUDDER_PASSIVE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9064,PREMIUM_X10_BOX_ITEM_PIECE_SPEED_NITRO_R5,ITEM_PIECE_SPEED_NITRO_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9065,PREMIUM_X10_BOX_ITEM_PIECE_SPEED_OVERBOOST_R5,ITEM_PIECE_SPEED_OVERBOOST_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,PREMIUM_X10_BOX_ITEM_PIECE_AREA_HEAL_R5,ITEM_PIECE_AREA_HEAL_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9067,PREMIUM_X10_BOX_ITEM_PIECE_SELF_HEAL_R5,ITEM_PIECE_SELF_HEAL_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9068,PREMIUM_X10_BOX_ITEM_PIECE_HEALTH_PACK_R5,ITEM_PIECE_HEALTH_PACK_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9069,PREMIUM_X10_BOX_ITEM_PIECE_FREEZE_GUN_R5,ITEM_PIECE_FREEZE_GUN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9070,PREMIUM_X10_BOX_ITEM_PIECE_TESLA_STUN_R5,ITEM_PIECE_TESLA_STUN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9071,PREMIUM_X10_BOX_ITEM_PIECE_MORTAR_BIG_R5,ITEM_PIECE_MORTAR_BIG_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9072,PREMIUM_X10_BOX_ITEM_PIECE_SHIELD_BIG_R5,ITEM_PIECE_SHIELD_BIG_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9073,PREMIUM_X10_BOX_ITEM_PIECE_RAILGUN_R5,ITEM_PIECE_RAILGUN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,PREMIUM_X10_BOX_ITEM_PIECE_MISSILE_R5,ITEM_PIECE_MISSILE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9075,PREMIUM_X10_BOX_ITEM_PIECE_MINE_R5,ITEM_PIECE_MINE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9076,PREMIUM_X10_BOX_ITEM_PIECE_FLARE_GUN_R5,ITEM_PIECE_FLARE_GUN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9077,PREMIUM_X10_BOX_ITEM_PIECE_REGEN_R5,ITEM_PIECE_REGEN_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9078,PREMIUM_X10_BOX_ITEM_PIECE_TORPEDO_TRIPLE_R5,ITEM_PIECE_TORPEDO_TRIPLE_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9079,PREMIUM_X10_BOX_ITEM_PIECE_AREA_SLOW_R5,ITEM_PIECE_AREA_SLOW_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080,PREMIUM_X10_BOX_ITEM_PIECE_FIRE_BOMB_R5,ITEM_PIECE_FIRE_BOMB_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9081,PREMIUM_X10_BOX_ITEM_PIECE_NAPALM_R5,ITEM_PIECE_NAPALM_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,PREMIUM_X10_BOX_ITEM_PIECE_TESLA_SHIELD_R5,ITEM_PIECE_TESLA_SHIELD_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9083,PREMIUM_X10_BOX_ITEM_PIECE_CANNON_EXPLOSION_R5,ITEM_PIECE_CANNON_EXPLOSION_R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9084,STARS_BOX_R2_PARTS_STACK_A,,SC_UPGRADE_R2,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
9085,STARS_BOX_R3_PARTS_STACK_A,,SC_UPGRADE_R3,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
9086,STARS_BOX_R4_PARTS_STACK_A,,SC_UPGRADE_R4,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
9087,FREE_BOX_R1_PARTS_STACK_A,,SC_UPGRADE_R1,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
9088,FREE_BOX_R2_PARTS_STACK_A,,SC_UPGRADE_R2,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
9089,FREE_BOX_R3_PARTS_STACK_A,,SC_UPGRADE_R3,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
9090,FREE_BOX_R4_PARTS_STACK_A,,SC_UPGRADE_R4,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
9091,FREE_BOX_R1_EVO_STACK_A,,SC_EVOLVE_R1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
9092,FREE_BOX_R2_EVO_STACK_A,,SC_EVOLVE_R2,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
9093,FREE_BOX_R3_EVO_STACK_A,,SC_EVOLVE_R3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
9094,FREE_BOX_R4_EVO_STACK_A,,SC_EVOLVE_R4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
9095,BATTLE_BOX_1_10_R1_STACK_A,,SC_UPGRADE_R1,40,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,
9096,BATTLE_BOX_1_10_R2_STACK_B,,SC_UPGRADE_R2,35,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
9097,BATTLE_BOX_1_10_R1_STACK_C,,SC_UPGRADE_R3,15,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,
9098,BATTLE_BOX_1_10_R2_STACK_D,,SC_UPGRADE_R4,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,
9099,BATTLE_BOX_1_10_R2_STACK_F,,SC_UPGRADE_R5,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9100,BATTLE_BOX_1_10_R1_STACK_A_100,,SC_UPGRADE_R1,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
9101,BATTLE_BOX_1_10_R2_STACK_B_100,,SC_UPGRADE_R2,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
9102,BATTLE_BOX_11_20_R1_STACK_A,,SC_UPGRADE_R1,45,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,
9103,BATTLE_BOX_11_20_R2_STACK_B,,SC_UPGRADE_R2,45,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,
9104,BATTLE_BOX_11_20_R3_STACK_C,,SC_UPGRADE_R3,20,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,
9105,BATTLE_BOX_11_20_R3_STACK_D,,SC_UPGRADE_R4,10,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
9106,BATTLE_BOX_11_20_R3_STACK_F,,SC_UPGRADE_R5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9107,BATTLE_BOX_11_20_R2_STACK_B_100,,SC_UPGRADE_R2,12,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,
9108,BATTLE_BOX_11_20_R3_STACK_C_100,,SC_UPGRADE_R3,6,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,
9109,BATTLE_BOX_21_30_R1_STACK_A,,SC_UPGRADE_R1,80,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
9110,BATTLE_BOX_21_30_R2_STACK_B,,SC_UPGRADE_R2,85,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,
9111,BATTLE_BOX_21_30_R3_STACK_C,,SC_UPGRADE_R3,25,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,
9112,BATTLE_BOX_21_30_R3_STACK_D,,SC_UPGRADE_R4,15,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,
9113,BATTLE_BOX_21_30_R3_STACK_F,,SC_UPGRADE_R5,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
9114,BATTLE_BOX_21_30_R2_STACK_B_100,,SC_UPGRADE_R2,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
9115,BATTLE_BOX_21_30_R3_STACK_C_100,,SC_UPGRADE_R3,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
9116,BATTLE_BOX_30_50_R1_STACK_A,,SC_UPGRADE_R1,120,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,
9117,BATTLE_BOX_30_50_R2_STACK_B,,SC_UPGRADE_R2,120,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,
9118,BATTLE_BOX_30_50_R3_STACK_C,,SC_UPGRADE_R3,30,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,
9119,BATTLE_BOX_30_50_R3_STACK_D,,SC_UPGRADE_R4,20,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,
9120,BATTLE_BOX_30_50_R3_STACK_F,,SC_UPGRADE_R5,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
9121,BATTLE_BOX_30_50_R2_STACK_B_100,,SC_UPGRADE_R2,10,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,
9122,BATTLE_BOX_30_50_R3_STACK_C_100,,SC_UPGRADE_R3,10,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,
9123,BATTLE_BOX_30_50_R3_STACK_D_100,,SC_UPGRADE_R4,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,
9124,SCRAP_HORN_R4,,SC_UPGRADE_R4,276,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,
9125,SCRAP_HOLIDAY_2016_R4,,SC_UPGRADE_R4,276,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,
9126,SCRAP_XP_CANNON_R1,,SC_UPGRADE_R1,450,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,
9127,SCRAP_XP_CANNON_R2,,SC_UPGRADE_R2,504,,,,,,,,,,,,,,,,,,,,,504,,,,,,,,,,
9128,SCRAP_XP_CANNON_R3,,SC_UPGRADE_R3,931,,,,,,,,,,,,,,,,,,,,,,931,,,,,,,,,
9129,SCRAP_XP_CANNON_R4,,SC_UPGRADE_R4,276,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,
9130,SCRAP_XP_CANNON_R5,,SC_UPGRADE_R5,60,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,
9131,SCRAP_XP_NUTS_N_BOLTS_R1,,SC_UPGRADE_R1,450,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,
9132,SCRAP_XP_NUTS_N_BOLTS_R2,,SC_UPGRADE_R2,504,,,,,,,,,,,,,,,,,,,,,504,,,,,,,,,,
9133,SCRAP_XP_NUTS_N_BOLTS_R3,,SC_UPGRADE_R3,931,,,,,,,,,,,,,,,,,,,,,,931,,,,,,,,,
9134,SCRAP_XP_NUTS_N_BOLTS_R4,,SC_UPGRADE_R4,276,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,
9135,SCRAP_XP_NUTS_N_BOLTS_R5,,SC_UPGRADE_R5,60,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,
9136,ITEM_PIECE_SCRAP_R3,,SC_UPGRADE_R3,10,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,
9137,ITEM_PIECE_SCRAP_R4,,SC_UPGRADE_R4,4,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
9138,ITEM_PIECE_SCRAP_R5,,SC_UPGRADE_R5,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
9139,LEAGUE_BOX_R2_EVO,,SC_EVOLVE_R2,8,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
9140,LEAGUE_BOX_R3_EVO,,SC_EVOLVE_R3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
9141,LEAGUE_BOX_R4_EVO,,SC_EVOLVE_R4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
9142,LEAGUE_BOX_R5_EVO,,SC_EVOLVE_R5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9143,LEAGUE_BOX_R1_PARTS,,SC_UPGRADE_R1,5000,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,
9144,LEAGUE_BOX_R2_PARTS,,SC_UPGRADE_R2,1000,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,
9145,LEAGUE_BOX_R3_PARTS,,SC_UPGRADE_R3,300,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
9146,LEAGUE_BOX_R4_PARTS,,SC_UPGRADE_R4,30,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,
9147,LEAGUE_BOX_R5_PARTS,,SC_UPGRADE_R5,30,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,
9148,LEAGUE_BOX_R3_PIECE_1_RED,ITEM_PIECE_RED_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,LEAGUE_BOX_R3_PIECE_2_RED,ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150,LEAGUE_BOX_R3_PIECE_3_RED,ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9151,LEAGUE_BOX_R3_PIECE_4_RED,ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9152,LEAGUE_BOX_R3_PIECE_5_RED,ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3;ITEM_PIECE_RED_R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
