ID,Level,ExtraLoot,ContentDescription,InventoryNeed,,,,,
DESTRUCTION_XP_CANNON_R2,9,SCRAP_XP_CANNON_R2,DESTRUCTION_XP_CANNON_R2_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R2,10,SCRAP_XP_CANNON_R2,DESTRUCTION_XP_CANNON_R2_L10_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,1,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L1_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,2,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L2_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,3,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L3_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,4,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L4_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,5,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L5_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,6,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L6_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,7,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L7_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,8,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L8_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,9,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R3,10,SCRAP_XP_CANNON_R3,DESTRUCTION_XP_CANNON_R3_L10_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,1,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L1_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,2,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L2_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,3,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L3_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,4,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L4_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,5,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L5_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,6,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L6_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,7,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L7_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,8,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L8_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,9,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R4,10,SCRAP_XP_CANNON_R4,DESTRUCTION_XP_CANNON_R4_L10_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,1,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L1_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,2,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L2_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,3,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L3_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,4,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L4_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,5,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L5_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,6,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L6_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,7,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L7_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,8,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L8_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,9,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_CANNON_R5,10,SCRAP_XP_CANNON_R5,DESTRUCTION_XP_CANNON_R5_L10_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,1,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L1_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,2,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L2_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,3,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L3_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,4,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L4_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,5,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L5_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,6,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L6_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,7,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L7_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,8,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L8_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,9,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R1,10,SCRAP_XP_NUTS_N_BOLTS_R1,DESTRUCTION_XP_NUTS_N_BOLTS_R1_L10_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,1,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L1_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,2,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L2_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,3,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L3_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,4,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L4_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,5,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L5_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,6,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L6_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,7,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L7_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,8,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L8_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,9,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R2,10,SCRAP_XP_NUTS_N_BOLTS_R2,DESTRUCTION_XP_NUTS_N_BOLTS_R2_L10_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,1,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L1_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,2,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L2_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,3,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L3_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,4,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L4_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,5,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L5_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,6,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L6_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,7,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L7_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,8,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L8_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,9,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R3,10,SCRAP_XP_NUTS_N_BOLTS_R3,DESTRUCTION_XP_NUTS_N_BOLTS_R3_L10_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,1,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L1_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,2,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L2_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,3,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L3_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,4,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L4_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,5,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L5_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,6,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L6_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,7,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L7_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,8,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L8_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,9,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R4,10,SCRAP_XP_NUTS_N_BOLTS_R4,DESTRUCTION_XP_NUTS_N_BOLTS_R4_L10_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,1,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L1_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,2,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L2_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,3,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L3_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,4,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L4_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,5,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L5_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,6,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L6_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,7,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L7_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,8,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L8_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,9,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L9_DESCRIPTION,0,,,,,
DESTRUCTION_XP_NUTS_N_BOLTS_R5,10,SCRAP_XP_NUTS_N_BOLTS_R5,DESTRUCTION_XP_NUTS_N_BOLTS_R5_L10_DESCRIPTION,0,,,,,
R1_E1_SALVAGE_PROTECT,1,SC_UPGRADE_R1_E1_LvL1,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L1_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,2,SC_UPGRADE_R1_E1_LvL2,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L2_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,3,SC_UPGRADE_R1_E1_LvL3,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L3_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,4,SC_UPGRADE_R1_E1_LvL4,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L4_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,5,SC_UPGRADE_R1_E1_LvL5,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L5_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,6,SC_UPGRADE_R1_E1_LvL6,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L6_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,7,SC_UPGRADE_R1_E1_LvL7,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L7_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,8,SC_UPGRADE_R1_E1_LvL8,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L8_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,9,SC_UPGRADE_R1_E1_LvL9,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L9_DESCRIPTION,0,
R1_E1_SALVAGE_PROTECT,10,SC_UPGRADE_R1_E1_LvL10,cat_dest_R1_E1,DESTRUCTION_EVO_R1_1,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E1_SALVAGE_PROTECT_L10_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,1,SC_UPGRADE_R1_E2_LvL1,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L1_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,2,SC_UPGRADE_R1_E2_LvL2,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L2_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,3,SC_UPGRADE_R1_E2_LvL3,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L3_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,4,SC_UPGRADE_R1_E2_LvL4,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L4_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,5,SC_UPGRADE_R1_E2_LvL5,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L5_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,6,SC_UPGRADE_R1_E2_LvL6,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L6_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,7,SC_UPGRADE_R1_E2_LvL7,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L7_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,8,SC_UPGRADE_R1_E2_LvL8,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L8_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,9,SC_UPGRADE_R1_E2_LvL9,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L9_DESCRIPTION,0,
R1_E2_SALVAGE_PROTECT,10,SC_UPGRADE_R1_E2_LvL10,cat_dest_R1_E2,DESTRUCTION_EVO_R1_5,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E2_SALVAGE_PROTECT_L10_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,1,SC_UPGRADE_R1_E3_LvL1,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L1_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,2,SC_UPGRADE_R1_E3_LvL2,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L2_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,3,SC_UPGRADE_R1_E3_LvL3,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L3_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,4,SC_UPGRADE_R1_E3_LvL4,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L4_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,5,SC_UPGRADE_R1_E3_LvL5,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L5_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,6,SC_UPGRADE_R1_E3_LvL6,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L6_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,7,SC_UPGRADE_R1_E3_LvL7,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L7_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,8,SC_UPGRADE_R1_E3_LvL8,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L8_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,9,SC_UPGRADE_R1_E3_LvL9,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L9_DESCRIPTION,0,
R1_E3_SALVAGE_PROTECT,10,SC_UPGRADE_R1_E3_LvL10,cat_dest_R1_E3,DESTRUCTION_EVO_R1_10,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E3_SALVAGE_PROTECT_L10_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,1,SC_UPGRADE_R1_E4_LvL1,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L1_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,2,SC_UPGRADE_R1_E4_LvL2,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L2_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,3,SC_UPGRADE_R1_E4_LvL3,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L3_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,4,SC_UPGRADE_R1_E4_LvL4,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L4_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,5,SC_UPGRADE_R1_E4_LvL5,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L5_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,6,SC_UPGRADE_R1_E4_LvL6,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L6_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,7,SC_UPGRADE_R1_E4_LvL7,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L7_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,8,SC_UPGRADE_R1_E4_LvL8,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L8_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,9,SC_UPGRADE_R1_E4_LvL9,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L9_DESCRIPTION,0,
R1_E4_SALVAGE_PROTECT,10,SC_UPGRADE_R1_E4_LvL10,cat_dest_R1_E4,DESTRUCTION_EVO_R1_15,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E4_SALVAGE_PROTECT_L10_DESCRIPTION,0,
R1_E5_SALVAGE_PROTECT,1,SC_UPGRADE_R1_E5_LvL1,cat_dest_R1_E5,DESTRUCTION_EVO_R1_20,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E5_SALVAGE_PROTECT_L1_DESCRIPTION,0,
R1_E5_SALVAGE_PROTECT,2,SC_UPGRADE_R1_E5_LvL2,cat_dest_R1_E5,DESTRUCTION_EVO_R1_20,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E5_SALVAGE_PROTECT_L2_DESCRIPTION,0,
R1_E5_SALVAGE_PROTECT,3,SC_UPGRADE_R1_E5_LvL3,cat_dest_R1_E5,DESTRUCTION_EVO_R1_20,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E5_SALVAGE_PROTECT_L3_DESCRIPTION,0,
R1_E5_SALVAGE_PROTECT,4,SC_UPGRADE_R1_E5_LvL4,cat_dest_R1_E5,DESTRUCTION_EVO_R1_20,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E5_SALVAGE_PROTECT_L4_DESCRIPTION,0,
R1_E5_SALVAGE_PROTECT,5,SC_UPGRADE_R1_E5_LvL5,cat_dest_R1_E5,DESTRUCTION_EVO_R1_20,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E5_SALVAGE_PROTECT_L5_DESCRIPTION,0,
R1_E5_SALVAGE_PROTECT,6,SC_UPGRADE_R1_E5_LvL6,cat_dest_R1_E5,DESTRUCTION_EVO_R1_20,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E5_SALVAGE_PROTECT_L6_DESCRIPTION,0,
R1_E5_SALVAGE_PROTECT,7,SC_UPGRADE_R1_E5_LvL7,cat_dest_R1_E5,DESTRUCTION_EVO_R1_20,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E5_SALVAGE_PROTECT_L7_DESCRIPTION,0,
R1_E5_SALVAGE_PROTECT,8,SC_UPGRADE_R1_E5_LvL8,cat_dest_R1_E5,DESTRUCTION_EVO_R1_20,cat_parts_dest_R1,catalog_color_pieces_R1,R1_E5_SALVAGE_PROTECT_L8_DESCRIPTION,0,
