ID,IDText,ItemName,Name,ExclusionGroups ,Perks,Icon,Background,CrewIcon,SkillGroupIcon,FittingGroup,Rarity,BuyCurrency,BuyPrice,SellPrice,SalvagePrice,SalvageCurrency,BuffContributionMultiplier,PowerLevel,PowerLevelFactor,
228,EVENT_MORTAR_RANGE_COOLDOWN_R3,PERK_NAME_MORTAR_RANGE_COOLDOWN,PERK_NAME_MORTAR_RANGE_COOLDOWN,EVENT_PERK_NAME_MORTAR_RANGE_COOLDOWN,PERK_ITEM_RANGE_R3,PERK_EVENT_MORTAR_COOLDOWN_2,stats/stat_range,items/perk_border_event_3,crew/crew_fisherman_iteminfo,talents/items,MORTAR,3,SC_ITEM,550000,180000,10,HC,,,0.15
229,EVENT_MORTAR_RANGE_COOLDOWN_R4,PERK_NAME_MORTAR_RANGE_COOLDOWN,PERK_NAME_MORTAR_RANGE_COOLDOWN,EVENT_PERK_NAME_MORTAR_RANGE_COOLDOWN,PERK_ITEM_RANGE_R4,PERK_EVENT_MORTAR_COOLDOWN_3,stats/stat_range,items/perk_border_event_4,crew/crew_fisherman_iteminfo,talents/items,MORTAR,4,SC_ITEM,1500000,350000,25,HC,,,0.2
230,EVENT_MORTAR_RANGE_COOLDOWN_R5,PERK_NAME_MORTAR_RANGE_COOLDOWN,PERK_NAME_MORTAR_RANGE_COOLDOWN,EVENT_PERK_NAME_MORTAR_RANGE_COOLDOWN,PERK_ITEM_RANGE_R4,PERK_EVENT_MORTAR_COOLDOWN_4,stats/stat_range,items/perk_border_event_5,crew/crew_fisherman_iteminfo,talents/items,MORTAR,5,SC_ITEM,2800000,500000,100,HC,,,0.25
231,EVENT_REPAIR_BOLT_SPEED_PROC_INVULNERABLILITY_R2,PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,EVENT_PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,PERK_EVENT_REPAIR_BOLT_PROJ_SPEED_1,PERK_EVENT_REPAIR_BOLT_INVULNERABLILITY_1,stats/stat_projectileSpeed,items/perk_border_event_2,crew/crew_carpenter_iteminfo,items/item_heal_shot_1,HEALTH_SHOT,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
232,EVENT_REPAIR_BOLT_SPEED_PROC_INVULNERABLILITY_R3,PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,EVENT_PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,PERK_EVENT_REPAIR_BOLT_PROJ_SPEED_2,PERK_EVENT_REPAIR_BOLT_INVULNERABLILITY_2,stats/stat_projectileSpeed,items/perk_border_event_3,crew/crew_carpenter_iteminfo,items/item_heal_shot_1,HEALTH_SHOT,3,SC_ITEM,550000,180000,10,HC,,,0.15
233,EVENT_REPAIR_BOLT_SPEED_PROC_INVULNERABLILITY_R4,PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,EVENT_PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,PERK_EVENT_REPAIR_BOLT_PROJ_SPEED_3,PERK_EVENT_REPAIR_BOLT_INVULNERABLILITY_3,stats/stat_projectileSpeed,items/perk_border_event_4,crew/crew_carpenter_iteminfo,items/item_heal_shot_1,HEALTH_SHOT,4,SC_ITEM,1500000,350000,25,HC,,,0.2
234,EVENT_REPAIR_BOLT_SPEED_PROC_INVULNERABLILITY_R5,PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,EVENT_PERK_NAME_REPAIR_BOLT_PROJECTILE_SPEED_INVULNERABILITY,PERK_EVENT_REPAIR_BOLT_PROJ_SPEED_3,PERK_EVENT_REPAIR_BOLT_INVULNERABLILITY_4,stats/stat_projectileSpeed,items/perk_border_event_5,crew/crew_carpenter_iteminfo,items/item_heal_shot_1,HEALTH_SHOT,5,SC_ITEM,2800000,500000,100,HC,,,0.25
235,EVENT_TORPEDO_SPEED_COOLDOWN_R2,PERK_NAME_TORPEDO_SPEED_COOLDOWN,PERK_NAME_TORPEDO_SPEED_COOLDOWN,EVENT_PERK_NAME_TORPEDO_SPEED_COOLDOWN,PERK_TORPEDO_SPEED_R2,PERK_EVENT_TORPEDO_COOLDOWN_1,stats/stat_projectileSpeed,items/perk_border_event_2,crew/crew_diver_iteminfo,talents/torpedoes,TORPEDO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
236,EVENT_TORPEDO_SPEED_COOLDOWN_R3,PERK_NAME_TORPEDO_SPEED_COOLDOWN,PERK_NAME_TORPEDO_SPEED_COOLDOWN,EVENT_PERK_NAME_TORPEDO_SPEED_COOLDOWN,PERK_TORPEDO_SPEED_R3,PERK_EVENT_TORPEDO_COOLDOWN_2,stats/stat_projectileSpeed,items/perk_border_event_3,crew/crew_diver_iteminfo,talents/torpedoes,TORPEDO,3,SC_ITEM,550000,180000,10,HC,,,0.15
237,EVENT_TORPEDO_SPEED_COOLDOWN_R4,PERK_NAME_TORPEDO_SPEED_COOLDOWN,PERK_NAME_TORPEDO_SPEED_COOLDOWN,EVENT_PERK_NAME_TORPEDO_SPEED_COOLDOWN,PERK_TORPEDO_SPEED_R4,PERK_EVENT_TORPEDO_COOLDOWN_3,stats/stat_projectileSpeed,items/perk_border_event_4,crew/crew_diver_iteminfo,talents/torpedoes,TORPEDO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
238,EVENT_TORPEDO_SPEED_COOLDOWN_R5,PERK_NAME_TORPEDO_SPEED_COOLDOWN,PERK_NAME_TORPEDO_SPEED_COOLDOWN,EVENT_PERK_NAME_TORPEDO_SPEED_COOLDOWN,PERK_TORPEDO_SPEED_R4,PERK_EVENT_TORPEDO_COOLDOWN_4,stats/stat_projectileSpeed,items/perk_border_event_5,crew/crew_diver_iteminfo,talents/torpedoes,TORPEDO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
239,EVENT_RUDDER_AGILITY_SHIP_HP_R2,PERK_NAME_RUDDER_AGILITY_HEALTH,PERK_NAME_RUDDER_AGILITY_HEALTH,EVENT_RUDDER_AGILITY_SHIP_HP,,stats/stat_agility_ship,items/perk_border_event_2,crew/crew_sailor_iteminfo,items/item_rudder_1,RUDDER,1,SC_BATTLE_COIN,70000,60,0,SC_ITEM,,,,
240,EVENT_RUDDER_AGILITY_SHIP_HP_R3,PERK_NAME_RUDDER_AGILITY_HEALTH,PERK_NAME_RUDDER_AGILITY_HEALTH,EVENT_RUDDER_AGILITY_SHIP_HP,,stats/stat_agility_ship,items/perk_border_event_3,crew/crew_sailor_iteminfo,items/item_rudder_1,RUDDER,1,SC_BATTLE_COIN,550000,120,0,SC_ITEM,,,,
241,EVENT_RUDDER_AGILITY_SHIP_HP_R4,PERK_NAME_RUDDER_AGILITY_HEALTH,PERK_NAME_RUDDER_AGILITY_HEALTH,EVENT_RUDDER_AGILITY_SHIP_HP,,stats/stat_agility_ship,items/perk_border_event_4,crew/crew_sailor_iteminfo,items/item_rudder_1,RUDDER,1,SC_BATTLE_COIN,1500000,700,0,SC_ITEM,,,,
242,EVENT_RUDDER_AGILITY_SHIP_HP_R5,PERK_NAME_RUDDER_AGILITY_HEALTH,PERK_NAME_RUDDER_AGILITY_HEALTH,EVENT_RUDDER_AGILITY_SHIP_HP,,stats/stat_agility_ship,items/perk_border_event_5,crew/crew_sailor_iteminfo,items/item_rudder_1,RUDDER,1,SC_BATTLE_COIN,2800000,1800,0,SC_ITEM,,,,
243,EVENT_SPEED_PASSIVE_VALUE_SHIP_HP_R2,PERK_NAME_SPEED_PASSIVE_VALUE_HEALTH,PERK_NAME_SPEED_PASSIVE_VALUE_HEALTH,EVENT_SPEED_PASSIVE_VALUE_SHIP_HP,PERK_SPEED_PASSIVE_VALUE_R2,PERK_EVENT_SPEED_SHIP_HP_40,stats/stat_speed,items/perk_border_event_2,crew/crew_sailor_iteminfo,items/item_speed_3,TURBO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
244,EVENT_SPEED_PASSIVE_VALUE_SHIP_HP_R3,PERK_NAME_SPEED_PASSIVE_VALUE_HEALTH,PERK_NAME_SPEED_PASSIVE_VALUE_HEALTH,EVENT_SPEED_PASSIVE_VALUE_SHIP_HP,PERK_SPEED_PASSIVE_VALUE_R3,PERK_EVENT_SPEED_SHIP_HP_80,stats/stat_speed,items/perk_border_event_3,crew/crew_sailor_iteminfo,items/item_speed_3,TURBO,3,SC_ITEM,550000,180000,10,HC,,,0.15
245,EVENT_SPEED_PASSIVE_VALUE_SHIP_HP_R4,PERK_NAME_SPEED_PASSIVE_VALUE_HEALTH,PERK_NAME_SPEED_PASSIVE_VALUE_HEALTH,EVENT_SPEED_PASSIVE_VALUE_SHIP_HP,PERK_SPEED_PASSIVE_VALUE_R4,PERK_EVENT_SPEED_SHIP_HP_120,stats/stat_speed,items/perk_border_event_4,crew/crew_sailor_iteminfo,items/item_speed_3,TURBO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
246,EVENT_SPEED_PASSIVE_VALUE_SHIP_HP_R5,PERK_NAME_SPEED_PASSIVE_VALUE_HEALTH,PERK_NAME_SPEED_PASSIVE_VALUE_HEALTH,EVENT_SPEED_PASSIVE_VALUE_SHIP_HP,PERK_SPEED_PASSIVE_VALUE_R4,PERK_EVENT_SPEED_SHIP_HP_160,stats/stat_speed,items/perk_border_event_5,crew/crew_sailor_iteminfo,items/item_speed_3,TURBO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
247,EVENT_TURRET_AGILITY_SHIP_HP_R2,PERK_NAME_TURRET_AGILITY_HEALTH,PERK_NAME_TURRET_AGILITY_HEALTH,EVENT_TURRET_AGILITY_SHIP_HP,,stats/stat_agility_turret,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_gear_lube_1,LUBE,1,SC_BATTLE_COIN,70000,60,0,SC_ITEM,,,,
248,EVENT_TURRET_AGILITY_SHIP_HP_R3,PERK_NAME_TURRET_AGILITY_HEALTH,PERK_NAME_TURRET_AGILITY_HEALTH,EVENT_TURRET_AGILITY_SHIP_HP,,stats/stat_agility_turret,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_gear_lube_1,LUBE,1,SC_BATTLE_COIN,550000,120,0,SC_ITEM,,,,
249,EVENT_TURRET_AGILITY_SHIP_HP_R4,PERK_NAME_TURRET_AGILITY_HEALTH,PERK_NAME_TURRET_AGILITY_HEALTH,EVENT_TURRET_AGILITY_SHIP_HP,,stats/stat_agility_turret,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_gear_lube_1,LUBE,1,SC_BATTLE_COIN,1500000,700,0,SC_ITEM,,,,
250,EVENT_TURRET_AGILITY_SHIP_HP_R5,PERK_NAME_TURRET_AGILITY_HEALTH,PERK_NAME_TURRET_AGILITY_HEALTH,EVENT_TURRET_AGILITY_SHIP_HP,,stats/stat_agility_turret,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_gear_lube_1,LUBE,1,SC_BATTLE_COIN,2800000,1800,0,SC_ITEM,,,,
251,EVENT_CANNON_DAMAGE_RANGE_R2,PERK_NAME_CANNON_DAMAGE_RANGE,PERK_NAME_CANNON_DAMAGE_RANGE,EVENT_CANNON_DAMAGE_RANGE,PERK_CANNON_DAMAGE_R2,PERK_EVENT_CANNON_RANGE_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,talents/cannons,CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
252,EVENT_CANNON_DAMAGE_RANGE_R3,PERK_NAME_CANNON_DAMAGE_RANGE,PERK_NAME_CANNON_DAMAGE_RANGE,EVENT_CANNON_DAMAGE_RANGE,PERK_CANNON_DAMAGE_R3,PERK_EVENT_CANNON_RANGE_M_8,stats/stat_damage,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,talents/cannons,CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
253,EVENT_CANNON_DAMAGE_RANGE_R4,PERK_NAME_CANNON_DAMAGE_RANGE,PERK_NAME_CANNON_DAMAGE_RANGE,EVENT_CANNON_DAMAGE_RANGE,PERK_CANNON_DAMAGE_R4,PERK_EVENT_CANNON_RANGE_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,talents/cannons,CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
254,EVENT_CANNON_DAMAGE_RANGE_R5,PERK_NAME_CANNON_DAMAGE_RANGE,PERK_NAME_CANNON_DAMAGE_RANGE,EVENT_CANNON_DAMAGE_RANGE,PERK_CANNON_DAMAGE_R4,PERK_EVENT_CANNON_RANGE_M_12,stats/stat_damage,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,talents/cannons,CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
255,EVENT_SNIPER_CANNON_CRIT_CHANCE_STUN_R2,PERK_NAME_SNIPER_CRIT_CHANCE_STUN,PERK_NAME_SNIPER_CRIT_CHANCE_STUN,EVENT_SNIPER_CANNON_CRIT_CHANCE_STUN,PERK_SNIPER_CANNON_CRIT_R2,PERK_EVENT_SNIPER_CANNON_STUN_10,stats/stat_crit,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
256,EVENT_SNIPER_CANNON_CRIT_CHANCE_STUN_R3,PERK_NAME_SNIPER_CRIT_CHANCE_STUN,PERK_NAME_SNIPER_CRIT_CHANCE_STUN,EVENT_SNIPER_CANNON_CRIT_CHANCE_STUN,PERK_SNIPER_CANNON_CRIT_R3,PERK_EVENT_SNIPER_CANNON_STUN_15,stats/stat_crit,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
257,EVENT_SNIPER_CANNON_CRIT_CHANCE_STUN_R4,PERK_NAME_SNIPER_CRIT_CHANCE_STUN,PERK_NAME_SNIPER_CRIT_CHANCE_STUN,EVENT_SNIPER_CANNON_CRIT_CHANCE_STUN,PERK_SNIPER_CANNON_CRIT_R4,PERK_EVENT_SNIPER_CANNON_STUN_20,stats/stat_crit,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
258,EVENT_SNIPER_CANNON_CRIT_CHANCE_STUN_R5,PERK_NAME_SNIPER_CRIT_CHANCE_STUN,PERK_NAME_SNIPER_CRIT_CHANCE_STUN,EVENT_SNIPER_CANNON_CRIT_CHANCE_STUN,PERK_SNIPER_CANNON_CRIT_R4,PERK_EVENT_SNIPER_CANNON_STUN_25,stats/stat_crit,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
259,EVENT_NITRO_COOLDOWN_INVULNERABILITY_R2,PERK_NAME_NITRO_COOLDOWN_INVULNERABILITY,PERK_NAME_NITRO_COOLDOWN_INVULNERABILITY,EVENT_NITRO_COOLDOWN_INVULNERABILITY,PERK_NITRO_COOLDOWN_R2,PERK_EVENT_NITRO_INVULNERABLILITY_1,stats/stat_cooldown,items/perk_border_event_2,crew/crew_sailor_iteminfo,items/item_speed_2,NITRO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
260,EVENT_NITRO_COOLDOWN_INVULNERABILITY_R3,PERK_NAME_NITRO_COOLDOWN_INVULNERABILITY,PERK_NAME_NITRO_COOLDOWN_INVULNERABILITY,EVENT_NITRO_COOLDOWN_INVULNERABILITY,PERK_NITRO_COOLDOWN_R3,PERK_EVENT_NITRO_INVULNERABLILITY_2,stats/stat_cooldown,items/perk_border_event_3,crew/crew_sailor_iteminfo,items/item_speed_2,NITRO,3,SC_ITEM,550000,180000,10,HC,,,0.15
261,EVENT_NITRO_COOLDOWN_INVULNERABILITY_R4,PERK_NAME_NITRO_COOLDOWN_INVULNERABILITY,PERK_NAME_NITRO_COOLDOWN_INVULNERABILITY,EVENT_NITRO_COOLDOWN_INVULNERABILITY,PERK_NITRO_COOLDOWN_R4,PERK_EVENT_NITRO_INVULNERABLILITY_3,stats/stat_cooldown,items/perk_border_event_4,crew/crew_sailor_iteminfo,items/item_speed_2,NITRO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
262,EVENT_NITRO_COOLDOWN_INVULNERABILITY_R5,PERK_NAME_NITRO_COOLDOWN_INVULNERABILITY,PERK_NAME_NITRO_COOLDOWN_INVULNERABILITY,EVENT_NITRO_COOLDOWN_INVULNERABILITY,PERK_NITRO_COOLDOWN_R4,PERK_EVENT_NITRO_INVULNERABLILITY_4,stats/stat_cooldown,items/perk_border_event_5,crew/crew_sailor_iteminfo,items/item_speed_2,NITRO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
263,EVENT_TESLA_SHIELD_DURATION_HITPOINTS_R2,PERK_NAME_TESLA_SHIELD_DURATION_HITPOINTS,PERK_NAME_TESLA_SHIELD_DURATION_HITPOINTS,EVENT_TESLA_SHIELD_DURATION_HITPOINTS,PERK_TESLA_SHIELD_DURATION_R2,PERK_EVENT_TESLA_SHIELD_HITPOINTS_1,stats/stat_duration,items/perk_border_event_2,crew/crew_scientist_iteminfo,items/item_tesla_shield_1,TESLA_SHIELD,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
264,EVENT_TESLA_SHIELD_DURATION_HITPOINTS_R3,PERK_NAME_TESLA_SHIELD_DURATION_HITPOINTS,PERK_NAME_TESLA_SHIELD_DURATION_HITPOINTS,EVENT_TESLA_SHIELD_DURATION_HITPOINTS,PERK_TESLA_SHIELD_DURATION_R3,PERK_EVENT_TESLA_SHIELD_HITPOINTS_2,stats/stat_duration,items/perk_border_event_3,crew/crew_scientist_iteminfo,items/item_tesla_shield_1,TESLA_SHIELD,3,SC_ITEM,550000,180000,10,HC,,,0.15
265,EVENT_TESLA_SHIELD_DURATION_HITPOINTS_R4,PERK_NAME_TESLA_SHIELD_DURATION_HITPOINTS,PERK_NAME_TESLA_SHIELD_DURATION_HITPOINTS,EVENT_TESLA_SHIELD_DURATION_HITPOINTS,PERK_TESLA_SHIELD_DURATION_R4,PERK_EVENT_TESLA_SHIELD_HITPOINTS_3,stats/stat_duration,items/perk_border_event_4,crew/crew_scientist_iteminfo,items/item_tesla_shield_1,TESLA_SHIELD,4,SC_ITEM,1500000,350000,25,HC,,,0.2
266,EVENT_TESLA_SHIELD_DURATION_HITPOINTS_R5,PERK_NAME_TESLA_SHIELD_DURATION_HITPOINTS,PERK_NAME_TESLA_SHIELD_DURATION_HITPOINTS,EVENT_TESLA_SHIELD_DURATION_HITPOINTS,PERK_TESLA_SHIELD_DURATION_R4,PERK_EVENT_TESLA_SHIELD_HITPOINTS_4,stats/stat_duration,items/perk_border_event_5,crew/crew_scientist_iteminfo,items/item_tesla_shield_1,TESLA_SHIELD,5,SC_ITEM,2800000,500000,100,HC,,,0.25
267,EVENT_TESLA_STUN_DURATION_PROJECTILE_SPEED_R2,PERK_NAME_TESLA_STUN_DURATION_PROJ_SPEED,PERK_NAME_TESLA_STUN_DURATION_PROJ_SPEED,TESLA_STUN_DURATION_PROJECTILE_SPEED,PERK_TESLA_STUN_DURATION_R2,PERK_EVENT_TESLA_STUN_SPEED_1,stats/stat_duration,items/perk_border_event_2,crew/crew_scientist_iteminfo,items/item_tesla_bolt_1,TESLA_BOLT,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
268,EVENT_TESLA_STUN_DURATION_PROJECTILE_SPEED_R3,PERK_NAME_TESLA_STUN_DURATION_PROJ_SPEED,PERK_NAME_TESLA_STUN_DURATION_PROJ_SPEED,TESLA_STUN_DURATION_PROJECTILE_SPEED,PERK_TESLA_STUN_DURATION_R3,PERK_EVENT_TESLA_STUN_SPEED_2,stats/stat_duration,items/perk_border_event_3,crew/crew_scientist_iteminfo,items/item_tesla_bolt_1,TESLA_BOLT,3,SC_ITEM,550000,180000,10,HC,,,0.15
269,EVENT_TESLA_STUN_DURATION_PROJECTILE_SPEED_R4,PERK_NAME_TESLA_STUN_DURATION_PROJ_SPEED,PERK_NAME_TESLA_STUN_DURATION_PROJ_SPEED,TESLA_STUN_DURATION_PROJECTILE_SPEED,PERK_TESLA_STUN_DURATION_R4,PERK_EVENT_TESLA_STUN_SPEED_3,stats/stat_duration,items/perk_border_event_4,crew/crew_scientist_iteminfo,items/item_tesla_bolt_1,TESLA_BOLT,4,SC_ITEM,1500000,350000,25,HC,,,0.2
270,EVENT_TESLA_STUN_DURATION_PROJECTILE_SPEED_R5,PERK_NAME_TESLA_STUN_DURATION_PROJ_SPEED,PERK_NAME_TESLA_STUN_DURATION_PROJ_SPEED,TESLA_STUN_DURATION_PROJECTILE_SPEED,PERK_TESLA_STUN_DURATION_R4,PERK_EVENT_TESLA_STUN_SPEED_4,stats/stat_duration,items/perk_border_event_5,crew/crew_scientist_iteminfo,items/item_tesla_bolt_1,TESLA_BOLT,5,SC_ITEM,2800000,500000,100,HC,,,0.25
271,EVENT_SHIELD_HITPOINTS_DEFENCE_R2,PERK_NAME_SHIELD_HITPOINTS_DEFENCE,PERK_NAME_SHIELD_HITPOINTS_DEFENCE,SHIELD_HITPOINTS_DEFENCE,PERK_SHIELD_HITPOINTS_R2,PERK_EVENT_SHIELD_DEFENCE_1,stats/stat_health,items/perk_border_event_2,crew/crew_carpenter_iteminfo,talents/shields,SHIELD,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
272,EVENT_SHIELD_HITPOINTS_DEFENCE_R3,PERK_NAME_SHIELD_HITPOINTS_DEFENCE,PERK_NAME_SHIELD_HITPOINTS_DEFENCE,SHIELD_HITPOINTS_DEFENCE,PERK_SHIELD_HITPOINTS_R3,PERK_EVENT_SHIELD_DEFENCE_2,stats/stat_health,items/perk_border_event_3,crew/crew_carpenter_iteminfo,talents/shields,SHIELD,3,SC_ITEM,550000,180000,10,HC,,,0.15
273,EVENT_SHIELD_HITPOINTS_DEFENCE_R4,PERK_NAME_SHIELD_HITPOINTS_DEFENCE,PERK_NAME_SHIELD_HITPOINTS_DEFENCE,SHIELD_HITPOINTS_DEFENCE,PERK_SHIELD_HITPOINTS_R4,PERK_EVENT_SHIELD_DEFENCE_3,stats/stat_health,items/perk_border_event_4,crew/crew_carpenter_iteminfo,talents/shields,SHIELD,4,SC_ITEM,1500000,350000,25,HC,,,0.2
274,EVENT_SHIELD_HITPOINTS_DEFENCE_R5,PERK_NAME_SHIELD_HITPOINTS_DEFENCE,PERK_NAME_SHIELD_HITPOINTS_DEFENCE,SHIELD_HITPOINTS_DEFENCE,PERK_SHIELD_HITPOINTS_R4,PERK_EVENT_SHIELD_DEFENCE_4,stats/stat_health,items/perk_border_event_5,crew/crew_carpenter_iteminfo,talents/shields,SHIELD,5,SC_ITEM,2800000,500000,100,HC,,,0.25
275,EVENT_CANNON_CRIT_AND_DAMAGE_R2,PERK_NAME_CANNON_CRIT_AND_DAMAGE,PERK_NAME_CANNON_CRIT_AND_DAMAGE,EVENT_CANNON_CRIT_AND_DAMAGE,PERK_CANNON_CRIT_R2,PERK_CANNON_DAMAGE_1,stats/stat_crit,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,talents/cannons,CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
276,EVENT_CANNON_CRIT_AND_DAMAGE_R3,PERK_NAME_CANNON_CRIT_AND_DAMAGE,PERK_NAME_CANNON_CRIT_AND_DAMAGE,EVENT_CANNON_CRIT_AND_DAMAGE,PERK_CANNON_CRIT_R3,PERK_CANNON_DAMAGE_2,stats/stat_crit,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,talents/cannons,CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
277,EVENT_CANNON_CRIT_AND_DAMAGE_R4,PERK_NAME_CANNON_CRIT_AND_DAMAGE,PERK_NAME_CANNON_CRIT_AND_DAMAGE,EVENT_CANNON_CRIT_AND_DAMAGE,PERK_CANNON_CRIT_R4,PERK_CANNON_DAMAGE_3,stats/stat_crit,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,talents/cannons,CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
278,EVENT_CANNON_CRIT_AND_DAMAGE_R5,PERK_NAME_CANNON_CRIT_AND_DAMAGE,PERK_NAME_CANNON_CRIT_AND_DAMAGE,EVENT_CANNON_CRIT_AND_DAMAGE,PERK_CANNON_CRIT_R4,PERK_CANNON_DAMAGE_4,stats/stat_crit,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,talents/cannons,CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
279,EVENT_GRENADE_DOT_CHANCE_DAMAGE_R2,PERK_NAME_GRENADE_FIRE_CHANCE_DAMAGE,PERK_NAME_GRENADE_FIRE_CHANCE_DAMAGE,EVENT_GRENADE_DOT_CHANCE_DAMAGE,PERK_GRENADE_DOT_CHANCE_R2,PERK_GRENADE_GRENADE_DAMAGE_1,stats/stat_probability,items/perk_border_event_2,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
280,EVENT_GRENADE_DOT_CHANCE_DAMAGE_R3,PERK_NAME_GRENADE_FIRE_CHANCE_DAMAGE,PERK_NAME_GRENADE_FIRE_CHANCE_DAMAGE,EVENT_GRENADE_DOT_CHANCE_DAMAGE,PERK_GRENADE_DOT_CHANCE_R3,PERK_GRENADE_GRENADE_DAMAGE_2,stats/stat_probability,items/perk_border_event_3,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,3,SC_ITEM,550000,180000,10,HC,,,0.15
281,EVENT_GRENADE_DOT_CHANCE_DAMAGE_R4,PERK_NAME_GRENADE_FIRE_CHANCE_DAMAGE,PERK_NAME_GRENADE_FIRE_CHANCE_DAMAGE,EVENT_GRENADE_DOT_CHANCE_DAMAGE,PERK_GRENADE_DOT_CHANCE_R4,PERK_GRENADE_GRENADE_DAMAGE_3,stats/stat_probability,items/perk_border_event_4,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,4,SC_ITEM,1500000,350000,25,HC,,,0.2
282,EVENT_GRENADE_DOT_CHANCE_DAMAGE_R5,PERK_NAME_GRENADE_FIRE_CHANCE_DAMAGE,PERK_NAME_GRENADE_FIRE_CHANCE_DAMAGE,EVENT_GRENADE_DOT_CHANCE_DAMAGE,PERK_GRENADE_DOT_CHANCE_R4,PERK_GRENADE_GRENADE_DAMAGE_4,stats/stat_probability,items/perk_border_event_5,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,5,SC_ITEM,2800000,500000,100,HC,,,0.25
283,EVENT_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE_R2,PERK_ITEM_NAME_CANNON_CRIT_CHANCE_AND_DAMAGE,PERK_NAME_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE,EVENT_SNIPER_CANNON_CRIT_CHANCE_AND_DAMAGE,PERK_SNIPER_CANNON_CRIT_R2,PERK_SNIPER_CANNON_DAMAGE_1,stats/stat_crit,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,items/item_cannon_4,SNIPER_CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
